27
36
38
51
37
38
41
39
47
46
35
46
41
44
45
29
43
45
41
40
33
40
52
46
44
32
39
41
43
62
39
52
44
45
34
32
43
45
44
40
36
47
42
38
44
37
35
45
37
42
42
40
40
36
37
33
50
32
39
41
